,,,HOK4K,,HOK4KVIS,
960c14ad-61ec-4e9b-b90c-caa7dec9ebec.jpg,0.33690557,0,0.9999995,1.60E-06,0.30694997,0.00053211086
2c755281-bcaf-4aa3-8f9f-58dbb38b2568.jpg,0.8270401,0.4764416,0.99999976,0.9999994,0.7664292,0.48317122
dd6177ac-ed78-4da1-b92a-0c9876feb36b.jpg,0.33154288,0,0.9999999,2.78E-06,0.28327835,2.23E-07
ce778583-0800-40cd-9c35-78525b244cc9.jpg,0.3041947,0,0.99997544,3.16E-05,0.20857398,0.00021782442
f683f3a3-bf8c-424d-b881-7b970a8b3903.jpg,0,0.8425275,7.43E-07,0.9999974,7.16E-06,0.8314254
e4bff87d-8341-4c04-b748-4825de81194f.jpg,0,0.9027396,2.51E-07,0.9999975,1.22E-06,0.9007001
f84ac6c8-e6f2-4f61-8e0c-7f084fec356f.jpg,0.67374164,0,1,0.0074544204,0.6718416,0.00086175214
873fd6c4-39cc-4f98-818c-ff0abb9c9aaa.jpg,0.5016936,0,0.99999976,6.03E-06,0.41466495,0.00026130414
267cc5a3-931b-48f4-8902-1a8c3469a5cf.jpg,0,0.9136532,7.04E-05,0.9978492,3.20E-05,0.88702214
2fed02b2-8a47-4264-ab52-344aefaa041a.jpg,0,0.9172439,2.58E-06,0.999995,5.02E-05,0.9291097
fc1cc985-f703-4426-924e-c9dc7217abe7.jpg,0.9031389,0.6051486,0.99999857,1,0.9121933,0.55313367
70e6efe1-5a8b-4b16-b277-d4038caea808.jpg,0.903222,0,0.9999999,2.44E-08,0.9093162,1.99E-07
b2ee453c-7ae1-4f71-a801-bd843d5d4666.jpg,0.9012584,0.10135583,1,0.99999,0.89588636,0.17273104
108541de-c152-422e-a44e-0aea29739287.jpg,0.8439049,0.48962912,0.99999917,0.9999999,0.8696784,0.4855148
2327c713-3230-403a-8436-302b05d16a69.jpg,0,0.90033984,3.00E-07,0.999998,3.47E-07,0.92267704
adaaa7cd-0f80-4c05-ba03-ecdb086a2bbc.jpg,0.13719267,0,0.9999988,3.96E-07,0.12688583,1.54E-07
74e3a32d-ed79-4280-81f8-973e221e181e.jpg,0.845444,0.20644863,0.9999931,0.9559501,0.8635745,0.22548164
6fbdec92-e8f9-4876-b59d-e4ae628a23e3.jpg,0,0.30133814,6.32E-07,0.99999714,6.21E-07,0.28303653
3d73af5e-bf30-472f-8b53-d3691f115013.jpg,0.90329254,0.6393842,0.9999956,0.99999964,0.9106846,0.6795182
1be4c310-fdd6-4135-8736-753d5fa5272c.jpg,0.9059917,0.59513795,0.9999987,0.9999999,0.91292524,0.5141011
c7d38d68-2e70-4fd0-99e3-0036bb361d6f.jpg,0.67962337,0,0.9999908,0.0015914639,0.6734366,3.07E-05
cdcf059e-d056-4db5-ac14-6896088e0eac.jpg,0.34278762,0.27972156,1,0.9997402,0.36513948,0.28738907
8e6301fb-a044-4f9b-b7d1-a6acd2303669.jpg,0.20057794,0.12796816,0.9999999,0.99999094,0.17921217,0.12839667
6f3d3a0c-a76e-406d-aae7-df81c5d8b334.jpg,0,0.8119945,1.95E-06,0.9999969,5.72E-07,0.8322499
7209e060-fb58-4270-afcf-994d67f43bf8.jpg,0,0.7601075,1.31E-06,0.9999988,1.11E-05,0.812697
cca98eaf-60aa-42a1-ba29-e6b5881de1ce.jpg,0.90096074,0.9017584,0.999985,0.9999957,0.8796923,0.8821244
ebf6c487-5070-4bca-8136-4b13f05002e3.jpg,0,0.90077716,1.57E-05,0.99999976,2.17E-06,0.91504425
c457a2f7-f038-4640-aeec-d522c58cd9d2.jpg,0.8481904,0.49212515,0.99999964,1,0.8582767,0.49343115
dff9dc86-29dd-4faf-bf0e-baca3a04f5f2.jpg,0.90068114,0.57357,0.9999963,1,0.86287504,0.5331791
6115e1f9-8809-41e8-90cd-95588adf6a4b.jpg,0.9024227,0,0.9999957,2.77E-08,0.90434074,6.52E-08
53c85729-ffbf-4008-9ed7-988d4ac05602.jpg,0,0.9094763,0.006248939,0.9975624,0.00050078053,0.9169135
f2d8955a-4d86-49bc-8b0d-c08c81f72018.jpg,0.9022701,0,1,6.29E-08,0.911267,4.32E-08
2c18b4af-b7f5-452d-ac67-6c190c2d291e.jpg,0.9053758,0,0.9999993,9.62E-09,0.90909886,4.37E-08
41d73d80-2fc7-4077-a6b3-906d106c6df9.jpg,0,0.9131693,3.15E-06,0.9998273,4.27E-05,0.91362226
244a3e9d-ed05-44c9-9f0e-7ea65ce5c2ae.jpg,0,0.6913582,2.39E-06,0.9999939,7.01E-06,0.5906631
5e3a3599-a1f5-4cea-9789-300fe3680878.jpg,0.90852964,0,0.99999976,6.17E-08,0.9151201,9.07E-08
05973a0a-e2c2-4da6-a5b7-768ff34509f9.jpg,0.36879542,0.901008,0.9999989,0.9997042,0.39893696,0.89988804
c9b79913-925e-4962-8d96-a30be65f51c4.jpg,0.28224364,0,0.99999976,4.16E-07,0.31879103,3.81E-06
bdc442c7-69da-4c55-b93c-95fdbb8754c6.jpg,0,0.90688556,1.05E-07,0.999491,7.14E-06,0.9171804
4b07fb59-3ab8-43ef-929f-6dd5d1ba8a97.jpg,0.21476358,0,0.9999311,7.87E-05,0.19999307,4.73E-05
76a8a6e9-6de1-4186-a06c-2368fa5e89f6.jpg,0,0.55890626,1.71E-06,0.9999976,2.65E-06,0.5103773
0f30447e-ce60-4ad7-afee-05ab6691f90a.jpg,0.20987926,0,0.9999999,0.012560861,0.17521057,0.0040401933
47793ce0-3dd8-4b0b-b030-5b6c2c52b974.jpg,0.9039202,0.56609255,0.9999995,0.99999964,0.917584,0.5740059
8516e2e3-d0da-43eb-aa63-87ed54ca9a7c.jpg,0,0.91800064,4.23E-07,0.999363,2.33E-05,0.91558677
fc640272-248e-44ab-a0c8-aeb26168b74a.jpg,0.3266658,0,0.99999976,4.75E-07,0.27531615,4.08E-07
ee72b6dc-5f92-4c27-917c-14ac0f435b6e.jpg,0.32409966,0,0.9999987,0.0001552307,0.4477254,0.00038285778
8688c0e3-9302-4477-b9a9-e27ed2024764.jpg,0.76480025,0.46376657,0.99999833,1,0.82095736,0.4354914
aaa3cad7-70b2-4ef8-9909-8d02661ff5b0.jpg,0.16565573,0,0.99767584,0.00015792566,0.15987071,0.00023949474
e33237c9-01be-438f-974d-10a3f2fb33f2.jpg,0.76373655,0.47198874,0.99999976,0.9999999,0.79173124,0.46904537
d137a321-0dae-480b-b45c-4b54cd92e703.jpg,0,0.51941204,4.69E-05,0.99993753,0.00035490107,0.39394203
37e64f35-4b0a-4419-bc5f-e04bd8174de6.jpg,0.320485,0,0.9999982,6.80E-08,0.27035272,1.99E-06
492507f3-4dde-4e34-993a-5cf432a647cc.jpg,0,0.90082383,1.45E-06,0.99999833,8.37E-07,0.9120146
d758a418-d144-4ed8-a9f4-452feab5c892.jpg,0.22173384,0,0.9999945,8.50E-08,0.24629429,1.38E-07
a453022f-fe6a-4f7a-9a81-d8c52877804a.jpg,0.47149745,0.46588373,0.99999964,0.9999913,0.45939568,0.46645743
e6bfe396-5a46-4e17-9297-81f06d4dc30d.jpg,0.56487,0,0.9999989,1.35E-06,0.54851645,9.60E-07
059eded2-c56c-4577-bad7-4083fc6e37d5.jpg,0.90047705,0,0.9999968,1.11E-07,0.91085684,8.95E-07
3f2fe74d-9bf3-467c-a167-38427c64a73c.jpg,0,0.902266,2.61E-05,0.99989927,0.0002698131,0.9198489
be4cff32-eda2-4297-9d3f-ae61563805ce.jpg,0.18784021,0.78081137,0.9999918,0.99967337,0.30125973,0.85072863
5d79f7b7-de74-4710-a4e8-c2b0f974180e.jpg,0,0.9011586,1.05E-06,0.9999496,5.98E-07,0.9166544
dc672ea4-6bc8-4c91-bd00-9393624b3329.jpg,0.90250194,0,0.9999974,7.04E-08,0.9084555,8.54E-08
b0189244-75a0-467b-8345-88d326530f4d.jpg,0,0.29002804,2.06E-06,0.9999974,2.53E-07,0.23941556
c9aa5953-d7ce-467a-b38d-ba363976685a.jpg,0.90343356,0,0.99999976,8.40E-08,0.9136027,4.89E-07
9d81fadd-d1e7-40fd-9436-83d35a570a2e.jpg,0.9032099,0,0.9999999,3.74E-08,0.9157717,9.93E-08
00f35791-be98-45c0-b262-825b62fd17d2.jpg,0.90026784,0,0.99999523,2.73E-08,0.87897974,1.15E-06
1dfd61fe-0aa7-48e6-a396-01561d74cd12.jpg,0,0.89992523,2.73E-07,0.99996865,6.76E-07,0.908352
7d397df1-aca5-4726-a9f8-ba43b5293f2e.jpg,0,0.55727243,6.02E-07,0.9999751,4.64E-06,0.5904364
710fac81-2aa0-4947-a3d8-e07efcdad6af.jpg,0,0.81908226,3.09E-07,0.99998605,3.29E-06,0.84060234
df303e72-920b-4da5-8334-205d971593e2.jpg,0.90249836,0,0.9999989,2.09E-08,0.9077671,5.28E-08
2a5b6c30-e494-4a27-b867-249aebdb94b7.jpg,0.9070044,0,0.9999999,2.41E-08,0.9151519,2.54E-07
5938f85b-059c-4bf8-af6e-da3c1254240c.jpg,0.9031918,0,0.9999969,4.98E-08,0.9194114,2.13E-07
4241cfc3-84f8-40eb-bc4f-af29a06d0ff8.jpg,0,0.9130609,6.87E-06,0.9999931,0.00028406802,0.9144095
c8ab87dd-23fd-4171-828b-b1bfd661e800.jpg,0,0.5314526,1.44E-07,0.9999174,1.87E-06,0.5380598
c33664c2-c98c-450c-9fa8-cc8723ef0ab6.jpg,0.3703749,0,0.9999995,0.00034410227,0.29550692,0.005431985
5da6c5ca-624e-4b5e-8b47-ea7016a137b7.jpg,0.77971613,0.5171298,1,0.9999964,0.89100766,0.4712968
9d4744e6-9103-4d55-a3c6-0a310019035f.jpg,0.37395474,0.25015134,0.9999993,0.9999887,0.30084383,0.28468072
dea266bc-2a3a-482a-b784-f72e962ca709.jpg,0.8452213,0,0.99999976,1.40E-06,0.8692194,7.77E-06
023e5798-ebf3-4533-a268-887c899dc97f.jpg,0.42535207,0,0.9999987,1.53E-07,0.39511704,8.78E-06
57fdc128-09d3-44cf-8bca-13363995e6de.jpg,0,0.9124503,8.40E-06,0.99995995,3.17E-05,0.9228021
cacbab4f-1ec2-4129-8a09-71275d9c7df9.jpg,0,0.76225185,2.21E-06,0.9999862,3.81E-06,0.8183835
02d72f71-54ea-4ddc-adf6-59f80a287158.jpg,0,0.90918374,4.03E-06,0.9999653,7.27E-05,0.89731514
f1941dc9-ae47-4752-937d-75f75de52851.jpg,0,0.90080476,3.83E-07,0.99999964,8.38E-07,0.91289115
ec485de2-b672-4727-b588-52d345f42eb8.jpg,0.90108436,0.6703765,1,0.99999285,0.8753069,0.70160484
6728f910-80f3-4844-a4d6-640b9716c69a.jpg,0.9085733,0,0.99999976,2.07E-08,0.9146717,1.07E-07
aee25c46-6a6e-4c2c-b77a-b6f44bd830f5.jpg,0.9022072,0,0.99999297,4.83E-08,0.90839285,4.64E-07
d1193e68-1ebf-4f85-a9e3-0eaaaf11143c.jpg,0,0.9083111,4.99E-08,0.9986958,2.31E-06,0.9196367
0ae6ac8d-42e9-4a4f-86ca-5fdfe73fa12b.jpg,0.9067252,0,0.99999857,1.10E-07,0.906033,2.90E-07
622cdfc9-ac21-46fd-a90b-ff48897014b1.jpg,0.90567386,0,1,0.057400342,0.9083455,0.0039544734
a78d5408-a9f8-4582-9ba1-b59317940289.jpg,0.6648988,0.5544188,0.9999927,0.9999999,0.7279728,0.59437394
50f06213-c183-4d56-873b-ca89ce07ec01.jpg,0.1852512,0,0.99999845,8.91E-06,0.29452282,0.00030450383
5931118f-8b40-45e6-aa76-aefd38ea3072.jpg,0.2429375,0,0.99999964,9.88E-07,0.2726709,2.05E-06
22ed90a0-777f-457f-b10c-290febb7f39a.jpg,0.90275675,0.7092726,0.9999956,0.99999976,0.9135175,0.72050893
4a56e445-64f4-403d-bf0b-c8b1a973cfbe.jpg,0.9008958,0.5575033,0.99999976,0.99999976,0.7963417,0.54562664
1a021150-5817-41b0-9dea-e60b85d1f013.jpg,0.2345479,0.43569583,0.99999976,0.995017,0.24943498,0.5209182
3563969a-413b-4e35-a1d7-69c1c9ec4e92.jpg,0.37403378,0,0.99999976,1.35E-06,0.38851056,1.54E-06
08f84c46-8ed0-4cbe-939b-0df83f06378a.jpg,0.9043432,0,0.9999999,3.63E-08,0.903019,6.56E-07
b6b10d16-0c25-49d9-978c-a038d66be967.jpg,0.37090424,0,0.99997914,2.86E-07,0.32564676,1.46E-06
152e4b10-b1a4-48da-a598-e00d0a43c462.jpg,0,0.8404049,2.37E-06,0.9999974,1.09E-05,0.8429875
740db086-f7f8-4c8a-b6a1-b8400ddb7d68.jpg,0,0.8471485,1.83E-07,0.99991953,2.98E-06,0.860259
d550b981-5c02-4c80-98ee-8fea491f9801.jpg,0,0.90081275,4.36E-07,0.9999993,2.69E-07,0.933037
45834089-0c81-4687-bd0f-bcbd57087ea1.jpg,0,0.13276705,6.66E-05,0.99941194,7.97E-06,0.103035755
2b0279d7-5fc9-403c-9949-82cacc5a1928.jpg,0.06937435,0.90243965,0.9997199,0.99989533,0.03254125,0.90917975
e5eda7a6-1b4f-4e0d-860a-528a706e553e.jpg,0,0.91488105,3.05E-06,0.9999727,0.00011637188,0.91754085
a37ca0f5-e490-453f-bff3-ee462bc0321e.jpg,0.020913925,0.9112771,0.992886,0.99965656,0.004596097,0.93780786
ab8f4d0c-1b65-4161-85d1-c95f382ac1c7.jpg,0,0.6055395,2.74E-06,0.9984086,0.0001363986,0.5199589
c7781f9c-4c52-493e-8542-dc8e52bae38b.jpg,0.9061739,0,0.99999976,3.68E-08,0.9097395,5.83E-07
84988004-4cdf-4a0f-a97f-add133e670bb.jpg,0,0.8966374,1.20E-07,0.9999993,6.85E-07,0.89214593
7285f5ca-bbbf-4382-8323-1f42c8f6135c.jpg,0.903186,0.64094424,0.9999993,0.99999976,0.9145721,0.6634864
5f7e2585-8e33-436c-b1ec-d747aa964005.jpg,0.90450823,0,0.9999976,3.49E-08,0.90704924,5.18E-07
65752f5a-78ac-465e-b276-8ffec8e247ce.jpg,0.50548387,0.48989722,0.99999976,0.9999974,0.6060116,0.5351713
7aead503-75fa-41b1-b590-9d61235fd939.jpg,0.29388773,0,0.9999995,8.22E-07,0.29887465,3.67E-06
e3548e60-171d-4015-905d-0e03f494cfd8.jpg,0.047167722,0.60958666,0.9997402,0.9965767,0.07815402,0.6653018
3c371ab1-85db-4ce5-8d7d-121dbba04e28.jpg,0,0.9009798,1.54E-07,0.9999857,1.03E-06,0.89848393
8c23a637-ff07-441d-87bf-4df27ff6529f.jpg,0.91718036,0,0.9999999,1.29E-07,0.92737937,5.18E-05
40e3aaad-bd0f-4204-ad20-ffd5252ec00d.jpg,0.900693,0.57104915,0.99999964,0.99999964,0.80813015,0.5503033
9c0d7f5d-7012-4384-9ef2-440253e857a0.jpg,0.9021935,0.6449725,0.99999964,0.99999976,0.9069036,0.6084187
87f4656b-b800-48bc-b59d-534f60f9912b.jpg,0.065532915,0.48741305,0.9999317,0.99944896,0.032409675,0.4845279
24b84db1-0ee2-4a22-a923-600a74ca10f3.jpg,0,0.9071503,3.94E-05,0.9998554,0.00014261328,0.9138891
35fec9c3-4841-4447-927c-f637bc25b76e.jpg,0,0.90478516,8.01E-06,0.99997663,2.53E-05,0.9188187
d8d0c7d1-3636-4f58-8a47-69cd63ee5b98.jpg,0.90156513,0.49774817,0.99999964,0.9999999,0.901919,0.49903935
50765d75-97d7-4e0a-9a0b-5d7ae6396762.jpg,0,0.9091193,5.09E-06,0.99979144,0.00018385555,0.89888096
deefb6d1-4042-4382-b667-2defef654147.jpg,0,0.88927895,7.07E-07,0.99998474,1.49E-06,0.90981394
e9be3db0-0a95-4ebe-ad6a-e50155e08968.jpg,0,0.8361039,2.30E-07,0.999902,9.75E-07,0.84520584
28f3dce5-79e4-41f3-bcf0-7addc5c145f6.jpg,0,0.9095387,6.72E-05,0.9976714,0.00081698876,0.91568416
7b107e96-1528-4ce8-922f-73ef9dbdb711.jpg,0.116747215,0,0.9999902,7.50E-07,0.09794253,3.74E-05
0391d7a3-839a-4860-83b5-28166d365aaf.jpg,0,0.1706424,5.70E-06,0.99841213,0.0012741163,0.14982446
43742384-32ec-48a9-bd10-fe801b7b73aa.jpg,0.19266357,0.8474529,0.9999989,0.9972734,0.24586077,0.8626937
ef569462-72d2-48ad-a3ea-27c144210086.jpg,0,0.12191753,0.00022219527,0.9996339,1.18E-05,0.101389706
8f68ee72-4eb0-4a93-921a-d70fab600e3f.jpg,0,0.6101952,2.66E-07,0.99997735,5.54E-06,0.5873606
aeea95d2-f138-41a4-8f57-4bea3a6f8ebf.jpg,0.9008457,0.56821716,0.9998845,1,0.8828805,0.54731053
ef4e7841-7405-48e2-b863-18c2ec24e3bd.jpg,0,0.55598474,8.73E-07,0.9992648,1.47E-06,0.48054016
10cdab2b-8e95-4b57-b4b4-60e4155f346f.jpg,0.903515,0.6975856,0.99999976,0.99998367,0.90975434,0.6337255
11208584-66df-4abf-80c1-e1372f9af598.jpg,0,0.90101177,1.59E-07,0.99999654,1.83E-06,0.9134635
041e9c4d-3743-43d0-9523-f6ceeeb304c4.jpg,0,0.8026214,3.19E-06,0.9999292,1.65E-05,0.8966214
5cde31e8-8a2f-4038-83ee-e7c0893d97da.jpg,0.27791426,0.90188503,0.99997723,0.99969506,0.24240567,0.91053444
3321c2fa-7437-4a0c-ab33-9d0f48c389f6.jpg,0.908587,0,0.99999917,1.57E-08,0.9154531,8.36E-08
89e4eafc-7804-4176-ac7d-b21d95fddb43.jpg,0.9047508,0,0.9999989,1.89E-08,0.90911,6.84E-07
108219c2-66b4-4f92-887f-d799d889be54.jpg,0,0.90247816,0.00029747197,0.9834269,0.00015644054,0.91507554
54d1b648-c649-46f7-ba4f-b0346d95b2c4.jpg,0.90289444,0.6822473,0.99999607,0.9999999,0.90997076,0.6903763
90944555-8c2a-49a1-8554-c5bfd84e3509.jpg,0.9052065,0,0.9999995,8.10E-08,0.9103215,2.35E-08
29598a0b-49d5-4955-8fd6-e8dcfcdaadab.jpg,0,0.4189919,2.51E-06,0.9999969,0.00011960758,0.3434716
1759ca20-f250-446d-8fb6-9795c4d9f59e.jpg,0.9017854,0.13154344,0.99998593,1,0.9215743,0.21557851
fa1af608-a856-4566-8b97-461e2f14cb31.jpg,0.36171737,0,0.9999999,2.72E-08,0.3220526,9.02E-08
97251bbe-a0ac-4147-9ce8-3e484e678823.jpg,0.30744675,0,0.99999905,1.00E-05,0.24530701,0.0021601964
43e07c25-eb53-461f-9645-172d6570b8cd.jpg,0.3223488,0,0.9999999,1.89E-06,0.29603794,4.54E-06
9bf520b4-01b6-4e45-a406-c4fa3c1d3641.jpg,0,0.9010437,2.29E-06,0.9999932,8.68E-07,0.9147499
7deb5634-4f95-428c-a5c8-f0a5332fbc9d.jpg,0.90856856,0,0.9999993,4.88E-08,0.9115672,6.09E-08
dc8118fd-c86e-4e41-846c-6d18023b5a43.jpg,0,0.695599,3.56E-07,0.9999964,6.67E-07,0.7240823
63b6ba04-a414-47d2-b72b-783f872a07eb.jpg,0.9004727,0.44795218,0.9999981,1,0.895022,0.48029563
0a606358-bacc-4a71-909e-e28998bdceb4.jpg,0,0.90838784,0.002187198,0.9996965,0.00075767486,0.9204781
0ced3a5c-133f-485c-a811-c37a6b630ea1.jpg,0.76397437,0.46419492,0.9999994,1,0.83080596,0.4319436
065295cb-0654-44c3-b403-c866f8f476bd.jpg,0.9067343,0,0.9999902,1.35E-07,0.9121615,8.80E-08
0edd3799-224e-4eac-97b4-2c13bd4849db.jpg,0,0.5005989,0.000173857,0.9998684,0.0005583307,0.53003013
98bdbc8e-19fc-4834-af27-879748b3f8bd.jpg,0,0.61993897,9.99E-07,0.9984463,0.00031984635,0.7528088
095a9c54-e296-4bf7-842a-447345870858.jpg,0.2970583,0.58468807,0.99999034,0.99978954,0.28284866,0.48740146
cfaaacce-dca6-4717-ad58-52926932d448.jpg,0.90152735,0.5002602,0.9999989,0.99999976,0.88231385,0.51392484
3ecbb426-f628-40ea-bf0b-caf967ca97d1.jpg,0.46070272,0,0.9999988,1.15E-05,0.52438,2.65E-06
d0da1621-7bd0-4000-8aaf-7936c14fc651.jpg,0.9027621,0.7159414,0.99999964,0.99999535,0.9095697,0.6943292
dee3ea50-f492-4df2-aa8e-3bea0d874106.jpg,0,0.86929625,2.63E-06,0.9999995,1.53E-06,0.8775115
3a012964-559f-47fe-9218-517b45399454.jpg,0,0.86156195,3.68E-05,0.99997425,0.00022594158,0.8830623
2dcc3dc5-12b8-48b1-be2a-4a0e2555fe9b.jpg,0.9045452,0,0.9999926,1.93E-08,0.9175541,5.38E-07
74814a95-2ac3-47e1-97c2-a21a4e295ed4.jpg,0,0.69440377,2.24E-07,0.99999714,3.21E-06,0.68569213
1358282e-e278-4030-9a44-9006f15cf59f.jpg,0.91246504,0,0.99999976,2.29E-07,0.9260542,1.40E-05
731b1def-8096-4acf-90de-0cb6a1225902.jpg,0,0.9007351,1.35E-05,0.9999999,1.81E-06,0.9209524
33b1996c-b079-4930-ad52-c73de6825aee.jpg,0.9010804,0.47355118,0.99999976,0.9999987,0.8883663,0.52974814
996405f0-8485-4ec3-b3f9-3506bcd69153.jpg,0.767173,0,0.99999976,1.49E-05,0.88405365,1.28E-06
f1895c90-4766-40bb-9372-584a3b442526.jpg,0.90149176,0.50632167,0.99998784,0.99999976,0.8993145,0.47726792
f87acfd1-5ebe-40ae-81b7-95771114a33b.jpg,0.18709238,0,0.9998435,1.11E-07,0.21535659,1.94E-07
5b26be02-ed22-4840-b064-01de53560389.jpg,0.90460604,0,0.9999993,3.42E-08,0.90720636,4.84E-08
1686d9e4-c075-4e93-9083-d441e9bd90b8.jpg,0.9055391,0.56723374,0.9999857,1,0.909542,0.64213437
7b37abe2-7963-4eb6-85f3-56f6f6b52f3e.jpg,0.49352673,0.38595858,0.99999964,0.9999963,0.51283616,0.4132293
92f0bb65-5e02-4d78-807d-da39b64a774f.jpg,0,0.9165942,2.31E-05,0.99917763,3.97E-05,0.9183357
409d4673-b5d9-4de7-a39a-9d9758bce52d.jpg,0.9089192,0,0.9999229,2.36E-06,0.92265654,9.21E-06
a1f130f4-77e1-4242-9358-21bb6cc19533.jpg,0,0.90021545,9.05E-07,0.99999964,3.41E-07,0.9137329
a9223759-2c20-4618-8d0b-fe7355b56895.jpg,0.86993545,0,0.9999981,2.28E-08,0.9023073,3.97E-08
eb266da4-482f-476f-b53a-5511f14942da.jpg,0.59141034,0,0.9999999,4.03E-07,0.55448747,1.16E-05
5a660095-1f7a-4a3e-bb95-044830e5a500.jpg,0.90522194,0,0.9999871,8.91E-09,0.9134189,4.72E-08
0dc27c6c-bbde-4cef-962a-4db48bca6c9c.jpg,0,0.66959095,1.76E-07,0.99997497,0.0005798079,0.77741164
efbd9672-213f-4641-9215-95c8b0a9a6c4.jpg,0.9024827,0.6209714,0.9999995,1,0.9002038,0.61680675
56431430-8640-4719-acdf-823c19fa394b.jpg,0.90253097,0,0.99999905,1.75E-08,0.9025969,7.57E-08
055d5de2-54f0-491f-9f82-18372ba6014d.jpg,0,0.82238543,8.65E-08,0.99992657,4.63E-06,0.84129983
9558b8dc-6eb1-4440-90c2-e361bb5c42d5.jpg,0.2751071,0,0.99999857,4.74E-08,0.29571828,6.72E-07
d16d01c3-0616-40c2-937e-4ff6f9568497.jpg,0.82315195,0.5006748,0.9999988,0.99999976,0.86409354,0.4801966
8b3da57a-bbec-45cb-8991-2d5139758b2f.jpg,0.9033389,0,0.9999999,1.08E-07,0.9096806,1.77E-07
44c7b692-320f-4082-9d11-e4a3f65b8ef3.jpg,0,0.82771724,8.83E-07,0.9999993,3.59E-06,0.8500754
46582f02-cb2d-4517-8e64-7e83607b088e.jpg,0.8242797,0.5042313,0.99999845,0.9999999,0.8729696,0.5303565
320e04ff-1ee3-470c-8471-b26501bef5b1.jpg,0.9062634,0.5765121,0.999997,1,0.9142743,0.56045026
dcffc3e7-0b9b-47ee-a5cc-466d98aa15e8.jpg,0.40228406,0,0.9999999,0.00039291187,0.48702222,0.003431464
a0c1ee78-3670-4620-b5f3-ff8260dcb7d7.jpg,0,0.81824416,2.25E-07,0.9999877,1.52E-06,0.8376413
48a325c9-94b6-4934-a0cc-a3ce10318e4e.jpg,0.3375618,0,0.99999917,1.49E-05,0.32221654,0.007380368
cd2508c4-e67b-47ba-9cf1-d6bf40d482cb.jpg,0.9062705,0.5771239,0.99999976,0.9999981,0.9156353,0.58602864
eae975ab-3114-47f4-ad2a-cbdb0c5a89c5.jpg,0,0.8380173,5.94E-07,0.999984,8.40E-06,0.82707036
d1d73f3e-d25c-4a70-99bf-4fafeded5777.jpg,0.9003787,0,0.99999976,3.89E-08,0.90986836,3.84E-07
9a64c2cb-582d-437e-9ca7-4e0f871891d7.jpg,0.7613796,0.46224448,0.9999995,0.9999982,0.77834284,0.45684028
908f5817-750d-419f-b3c1-d47af03ee68d.jpg,0,0.5538032,2.95E-05,0.9999033,0.000107752,0.61760163
ff592158-561c-4c99-9f37-986fc6e94f7d.jpg,0.65607756,0.3991567,0.9999958,0.99997497,0.6523618,0.41118202
c0bc54e4-fd3a-4ffb-b0d0-86fb14817e8e.jpg,0.9003415,0,0.9999932,7.74E-08,0.91333896,1.50E-07
3e9d35f0-a1bb-401c-b43f-2054a66b8088.jpg,0,0.8382568,4.99E-07,0.9999995,8.55E-06,0.8185486
6caff1ff-c758-4c57-9af4-4b2595ecd45c.jpg,0.3311186,0,0.99999976,0.003218052,0.33090016,0.06746685
96829ffe-dec6-4bf6-85e0-b07c1ded4011.jpg,0,0.50010383,0.0001725816,0.99979514,0.00024083543,0.5832141
767f511c-8edc-420a-9962-1b1066c8e97e.jpg,0.12477494,0.057757497,0.999998,0.99998736,0.11720059,0.0617673
db0af0b4-3128-41d0-98c9-d6bd9db14736.jpg,0.12771723,0,0.9999999,5.67E-05,0.09762032,5.18E-06
5803e5da-913a-4104-95aa-0a41754d19b9.jpg,0,0.84590435,5.19E-07,0.99999857,0.00018676385,0.80566204
faef7d6a-6e32-4ee0-892f-d485dd5fb243.jpg,0.7598227,0.46822962,0.99999607,0.9999999,0.8029185,0.47889432
94bb24a2-68c2-4b9c-a5e9-5192d8316b38.jpg,0.9055711,0,0.9999988,5.25E-08,0.9114777,1.42E-07
39b048d8-a5fd-40ff-9bf7-64eee9552c14.jpg,0.90299904,0.7154501,0.9999995,0.9999999,0.90859914,0.6587676
cc4bb919-5493-4f87-b1c6-3f129ec4f1eb.jpg,0.9023042,0.62994754,0.99999964,0.99999976,0.9141737,0.64530873
1214b5a3-7c06-44eb-88ba-e377eda1e86f.jpg,0.36115766,0,0.9999987,8.31E-08,0.36814034,4.15E-06
7d74e969-95c4-48f8-a2ba-8abaeb397cf0.jpg,0,0.3060868,1.60E-05,0.9994247,4.18E-05,0.33195767
14b39f87-c648-4817-ba63-0104068c1510.jpg,0.26899007,0,0.99999666,0.0002826249,0.26420546,0.0040168753
7993be00-b761-426f-9c84-917d0230857f.jpg,0.32390162,0,0.9999995,2.94E-08,0.2515687,2.09E-06
e0d1a11e-1bf9-40e2-97bd-4606a456f20b.jpg,0.9056675,0,0.99999964,3.86E-08,0.908527,2.33E-07
05d81be9-62e9-44f8-b364-dd911d15074b.jpg,0,0.77679807,0.00028458145,0.9990429,0.00043182945,0.8808403
64e5dde2-2374-459b-8a4d-80ea980c71b3.jpg,0,0.31513202,2.04E-05,0.9998331,7.41E-05,0.3675134
08da92a0-b4e2-4b59-a136-0b04bc16efd6.jpg,0.90565825,0,0.99999905,5.21E-08,0.90980047,9.15E-08
c812500b-4784-489f-a6fa-aa8e304ec650.jpg,0,0.9037481,6.16E-06,0.9999174,5.62E-05,0.9054291
